Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14002_001,SE_A14002_002,SE_A14002_003,SE_A14002_004,SE_A14002_005,SE_A14002_006,SE_A14002_007,SE_A14002_008,SE_A14002_009,SE_A14002_010,SE_A14002_011,SE_A14002_012,PCT_SE_A14002_002,PCT_SE_A14002_003,PCT_SE_A14002_004,PCT_SE_A14002_005,PCT_SE_A14002_006,PCT_SE_A14002_007,PCT_SE_A14002_008,PCT_SE_A14002_009,PCT_SE_A14002_010,PCT_SE_A14002_011,PCT_SE_A14002_012,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,PCT_SE_A18002_002,PCT_SE_A18002_003,PCT_SE_A18002_004,PCT_SE_A18002_005,PCT_SE_A18002_006,SE_B18002_001,SE_B18002_002,SE_B18002_003,PCT_SE_B18002_002,PCT_SE_B18002_003,SE_A00001_001
"06037552100","Census Tract 5521, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552100","Census Tract 5521",,,,1794,47,94,121,92,19,80,198,199,256,345,343,2.62,5.24,6.74,5.13,1.06,4.46,11.04,11.09,14.27,19.23,19.12,5405,1667,315,0,834,0,1806,783,30.84,5.83,0,15.43,0,33.41,14.49,658,7,247,175,181,48,1.06,37.54,26.6,27.51,7.29,658,175,181,26.6,27.51,5405
"06037552200","Census Tract 5522, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552200","Census Tract 5522",,,,1598,53,12,83,66,37,80,319,270,230,201,247,3.32,0.75,5.19,4.13,2.32,5.01,19.96,16.9,14.39,12.58,15.46,6115,996,499,110,538,38,2902,1032,16.29,8.16,1.8,8.8,0.62,47.46,16.88,1271,38,343,310,498,82,2.99,26.99,24.39,39.18,6.45,1271,310,498,24.39,39.18,6115
"06037552301","Census Tract 5523.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552301","Census Tract 5523.01",,,,1211,25,0,57,51,0,20,80,226,167,331,254,2.06,0,4.71,4.21,0,1.65,6.61,18.66,13.79,27.33,20.97,4548,258,416,0,744,73,2391,666,5.67,9.15,0,16.36,1.61,52.57,14.64,334,0,144,76,95,19,0,43.11,22.75,28.44,5.69,334,76,95,22.75,28.44,4548
"06037552302","Census Tract 5523.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552302","Census Tract 5523.02",,,,1336,49,57,31,43,135,59,130,134,119,231,348,3.67,4.27,2.32,3.22,10.1,4.42,9.73,10.03,8.91,17.29,26.05,4024,1614,234,0,678,38,885,575,40.11,5.82,0,16.85,0.94,21.99,14.29,563,35,164,117,202,45,6.22,29.13,20.78,35.88,7.99,563,117,202,20.78,35.88,4024
"06037552400","Census Tract 5524, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552400","Census Tract 5524",,,,534,11,5,17,0,23,34,59,113,76,129,67,2.06,0.94,3.18,0,4.31,6.37,11.05,21.16,14.23,24.16,12.55,2318,554,27,166,186,0,1050,335,23.9,1.16,7.16,8.02,0,45.3,14.45,65,5,5,43,9,3,7.69,7.69,66.15,13.85,4.62,65,43,9,66.15,13.85,2318
"06037552601","Census Tract 5526.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552601","Census Tract 5526.01",,,,1161,11,0,0,67,84,60,163,54,182,285,255,0.95,0,0,5.77,7.24,5.17,14.04,4.65,15.68,24.55,21.96,5187,961,189,189,68,55,2755,970,18.53,3.64,3.64,1.31,1.06,53.11,18.7,364,49,108,21,186,0,13.46,29.67,5.77,51.1,0,364,21,186,5.77,51.1,5187
"06037552602","Census Tract 5526.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552602","Census Tract 5526.02",,,,1007,0,37,23,0,19,78,30,150,70,357,243,0,3.67,2.28,0,1.89,7.75,2.98,14.9,6.95,35.45,24.13,3520,696,127,110,1069,21,992,505,19.77,3.61,3.12,30.37,0.6,28.18,14.35,445,0,263,54,128,0,0,59.1,12.13,28.76,0,445,54,128,12.13,28.76,3520
"06037552700","Census Tract 5527, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552700","Census Tract 5527",,,,1643,9,0,0,9,21,89,140,294,186,395,500,0.55,0,0,0.55,1.28,5.42,8.52,17.89,11.32,24.04,30.43,6593,1018,163,7,1452,0,2451,1502,15.44,2.47,0.11,22.02,0,37.18,22.78,405,10,140,142,97,16,2.47,34.57,35.06,23.95,3.95,405,142,97,35.06,23.95,6593
"06037552800","Census Tract 5528, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552800","Census Tract 5528",,,,1681,0,0,7,47,21,41,134,132,233,583,483,0,0,0.42,2.8,1.25,2.44,7.97,7.85,13.86,34.68,28.73,6332,1139,322,357,494,31,2725,1264,17.99,5.09,5.64,7.8,0.49,43.04,19.96,426,25,151,134,108,8,5.87,35.45,31.46,25.35,1.88,426,134,108,31.46,25.35,6332
"06037552900","Census Tract 5529, Los Angeles County, California","ca","140","00",,,,"06","037",,,"552900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037552900","Census Tract 5529",,,,1962,38,46,0,0,49,171,208,343,285,442,380,1.94,2.34,0,0,2.5,8.72,10.6,17.48,14.53,22.53,19.37,6565,1887,255,46,992,0,2189,1196,28.74,3.88,0.7,15.11,0,33.34,18.22,802,0,303,207,258,34,0,37.78,25.81,32.17,4.24,802,207,258,25.81,32.17,6565
"06037553000","Census Tract 5530, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553000","Census Tract 5530",,,,1132,16,0,6,3,11,49,89,125,94,200,539,1.41,0,0.53,0.27,0.97,4.33,7.86,11.04,8.3,17.67,47.61,5107,1480,223,118,611,20,1804,851,28.98,4.37,2.31,11.96,0.39,35.32,16.66,122,0,94,23,0,5,0,77.05,18.85,0,4.1,122,23,0,18.85,0,5107
"06037553100","Census Tract 5531, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553100","Census Tract 5531",,,,1825,31,0,58,23,59,129,187,211,170,516,441,1.7,0,3.18,1.26,3.23,7.07,10.25,11.56,9.32,28.27,24.16,6255,1307,953,0,684,0,1859,1452,20.9,15.24,0,10.94,0,29.72,23.21,858,0,392,134,276,56,0,45.69,15.62,32.17,6.53,858,134,276,15.62,32.17,6255
"06037553201","Census Tract 5532.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553201","Census Tract 5532.01",,,,948,17,0,6,33,9,66,77,143,149,113,335,1.79,0,0.63,3.48,0.95,6.96,8.12,15.08,15.72,11.92,35.34,3708,709,278,55,311,0,1561,794,19.12,7.5,1.48,8.39,0,42.1,21.41,356,0,170,29,116,41,0,47.75,8.15,32.58,11.52,356,29,116,8.15,32.58,3708
"06037553202","Census Tract 5532.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553202","Census Tract 5532.02",,,,917,30,8,0,0,29,39,74,234,45,215,243,3.27,0.87,0,0,3.16,4.25,8.07,25.52,4.91,23.45,26.5,3459,698,345,5,215,0,1652,544,20.18,9.97,0.14,6.22,0,47.76,15.73,345,0,81,93,141,30,0,23.48,26.96,40.87,8.7,345,93,141,26.96,40.87,3459
"06037553300","Census Tract 5533, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553300","Census Tract 5533",,,,991,0,0,22,26,16,50,59,111,207,214,286,0,0,2.22,2.62,1.61,5.05,5.95,11.2,20.89,21.59,28.86,3829,711,132,57,499,0,998,1432,18.57,3.45,1.49,13.03,0,26.06,37.4,186,34,100,28,8,16,18.28,53.76,15.05,4.3,8.6,186,28,8,15.05,4.3,3829
"06037553400","Census Tract 5534, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553400","Census Tract 5534",,,,1018,19,12,15,9,7,40,78,152,141,281,264,1.87,1.18,1.47,0.88,0.69,3.93,7.66,14.93,13.85,27.6,25.93,3472,665,196,62,124,98,1432,895,19.15,5.65,1.79,3.57,2.82,41.24,25.78,459,15,156,220,41,27,3.27,33.99,47.93,8.93,5.88,459,220,41,47.93,8.93,3472
"06037553502","Census Tract 5535.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553502","Census Tract 5535.02",,,,1136,26,12,18,0,48,12,166,269,209,263,113,2.29,1.06,1.58,0,4.23,1.06,14.61,23.68,18.4,23.15,9.95,3629,790,340,377,224,0,708,1190,21.77,9.37,10.39,6.17,0,19.51,32.79,716,112,313,165,126,0,15.64,43.72,23.04,17.6,0,716,165,126,23.04,17.6,3629
"06037553503","Census Tract 5535.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553503","Census Tract 5535.03",,,,825,25,14,31,6,29,59,158,191,107,146,59,3.03,1.7,3.76,0.73,3.52,7.15,19.15,23.15,12.97,17.7,7.15,3013,524,210,45,16,0,1269,949,17.39,6.97,1.49,0.53,0,42.12,31.5,522,18,110,234,126,34,3.45,21.07,44.83,24.14,6.51,522,234,126,44.83,24.14,3013
"06037553504","Census Tract 5535.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553504","Census Tract 5535.04",,,,1308,25,32,20,55,23,41,148,286,197,244,237,1.91,2.45,1.53,4.2,1.76,3.13,11.31,21.87,15.06,18.65,18.12,4626,760,402,47,70,0,1801,1546,16.43,8.69,1.02,1.51,0,38.93,33.42,445,0,166,145,129,5,0,37.3,32.58,28.99,1.12,445,145,129,32.58,28.99,4626
"06037553601","Census Tract 5536.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553601","Census Tract 5536.01",,,,1268,19,11,101,29,53,114,153,332,133,260,63,1.5,0.87,7.97,2.29,4.18,8.99,12.07,26.18,10.49,20.5,4.97,4518,351,286,53,147,0,2692,989,7.77,6.33,1.17,3.25,0,59.58,21.89,743,0,259,126,348,10,0,34.86,16.96,46.84,1.35,743,126,348,16.96,46.84,4518
"06037553602","Census Tract 5536.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553602","Census Tract 5536.02",,,,1387,4,0,49,0,12,18,236,371,165,354,178,0.29,0,3.53,0,0.87,1.3,17.02,26.75,11.9,25.52,12.83,5026,1227,939,254,128,0,1556,922,24.41,18.68,5.05,2.55,0,30.96,18.34,924,0,316,368,240,0,0,34.2,39.83,25.97,0,924,368,240,39.83,25.97,5026
"06037553701","Census Tract 5537.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553701","Census Tract 5537.01",,,,928,16,39,26,16,5,67,129,176,164,191,99,1.72,4.2,2.8,1.72,0.54,7.22,13.9,18.97,17.67,20.58,10.67,3925,792,154,31,118,0,2005,825,20.18,3.92,0.79,3.01,0,51.08,21.02,517,9,265,59,178,6,1.74,51.26,11.41,34.43,1.16,517,59,178,11.41,34.43,3925
"06037553702","Census Tract 5537.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553702","Census Tract 5537.02",,,,1255,18,53,39,23,29,75,190,273,214,202,139,1.43,4.22,3.11,1.83,2.31,5.98,15.14,21.75,17.05,16.1,11.08,4614,921,229,39,63,8,1987,1367,19.96,4.96,0.85,1.37,0.17,43.06,29.63,616,8,224,117,233,34,1.3,36.36,18.99,37.82,5.52,616,117,233,18.99,37.82,4614
"06037553801","Census Tract 5538.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553801","Census Tract 5538.01",,,,1006,12,0,68,99,27,49,137,217,131,167,99,1.19,0,6.76,9.84,2.68,4.87,13.62,21.57,13.02,16.6,9.84,4124,371,708,0,118,0,1951,976,9,17.17,0,2.86,0,47.31,23.67,714,0,174,196,322,22,0,24.37,27.45,45.1,3.08,714,196,322,27.45,45.1,4124
"06037553802","Census Tract 5538.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553802","Census Tract 5538.02",,,,2047,116,9,109,122,53,166,368,259,252,456,137,5.67,0.44,5.32,5.96,2.59,8.11,17.98,12.65,12.31,22.28,6.69,6654,1000,543,23,438,0,2970,1680,15.03,8.16,0.35,6.58,0,44.63,25.25,1035,0,358,298,246,133,0,34.59,28.79,23.77,12.85,1035,298,246,28.79,23.77,6654
"06037553901","Census Tract 5539.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553901","Census Tract 5539.01",,,,1596,36,28,10,40,15,127,132,259,416,234,299,2.26,1.75,0.63,2.51,0.94,7.96,8.27,16.23,26.07,14.66,18.73,6492,999,567,128,178,6,2896,1718,15.39,8.73,1.97,2.74,0.09,44.61,26.46,787,10,371,177,220,9,1.27,47.14,22.49,27.95,1.14,787,177,220,22.49,27.95,6492
"06037553902","Census Tract 5539.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"553902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037553902","Census Tract 5539.02",,,,1592,13,10,115,0,102,54,129,418,271,229,251,0.82,0.63,7.22,0,6.41,3.39,8.1,26.26,17.02,14.38,15.77,5925,710,210,166,141,96,3198,1404,11.98,3.54,2.8,2.38,1.62,53.97,23.7,1104,0,455,282,333,34,0,41.21,25.54,30.16,3.08,1104,282,333,25.54,30.16,5925
"06037554001","Census Tract 5540.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554001","Census Tract 5540.01",,,,1249,18,0,0,12,0,36,207,212,251,267,246,1.44,0,0,0.96,0,2.88,16.57,16.97,20.1,21.38,19.7,4342,1432,200,71,535,33,1654,417,32.98,4.61,1.64,12.32,0.76,38.09,9.6,498,0,245,206,36,11,0,49.2,41.37,7.23,2.21,498,206,36,41.37,7.23,4342
"06037554002","Census Tract 5540.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554002","Census Tract 5540.02",,,,1720,0,24,75,48,71,140,224,288,77,529,244,0,1.4,4.36,2.79,4.13,8.14,13.02,16.74,4.48,30.76,14.19,5739,1179,731,89,514,0,2494,732,20.54,12.74,1.55,8.96,0,43.46,12.75,1126,27,428,305,366,0,2.4,38.01,27.09,32.5,0,1126,305,366,27.09,32.5,5739
"06037554101","Census Tract 5541.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554101","Census Tract 5541.01",,,,929,48,0,62,56,0,30,134,148,149,136,166,5.17,0,6.67,6.03,0,3.23,14.42,15.93,16.04,14.64,17.87,3540,537,189,203,511,9,1376,715,15.17,5.34,5.73,14.44,0.25,38.87,20.2,636,24,262,135,190,25,3.77,41.19,21.23,29.87,3.93,636,135,190,21.23,29.87,3540
"06037554105","Census Tract 5541.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554105",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554105","Census Tract 5541.05",,,,1492,32,0,158,116,39,228,195,269,146,250,59,2.14,0,10.59,7.77,2.61,15.28,13.07,18.03,9.79,16.76,3.95,4280,1156,592,56,631,14,1348,483,27.01,13.83,1.31,14.74,0.33,31.5,11.29,1397,34,393,388,559,23,2.43,28.13,27.77,40.01,1.65,1397,388,559,27.77,40.01,4280
"06037554106","Census Tract 5541.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554106",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554106","Census Tract 5541.06",,,,1277,61,34,20,43,39,79,103,201,262,179,256,4.78,2.66,1.57,3.37,3.05,6.19,8.07,15.74,20.52,14.02,20.05,3943,901,409,5,581,0,1345,702,22.85,10.37,0.13,14.73,0,34.11,17.8,725,7,320,198,193,7,0.97,44.14,27.31,26.62,0.97,725,198,193,27.31,26.62,3943
"06037554201","Census Tract 5542.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554201","Census Tract 5542.01",,,,1072,0,0,7,9,5,39,186,159,125,261,281,0,0,0.65,0.84,0.47,3.64,17.35,14.83,11.66,24.35,26.21,3521,916,210,75,399,0,1083,838,26.02,5.96,2.13,11.33,0,30.76,23.8,426,0,164,180,76,6,0,38.5,42.25,17.84,1.41,426,180,76,42.25,17.84,3521
"06037554203","Census Tract 5542.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554203","Census Tract 5542.03",,,,1259,30,88,67,103,47,110,155,144,164,169,182,2.38,6.99,5.32,8.18,3.73,8.74,12.31,11.44,13.03,13.42,14.46,3914,793,451,0,457,0,1349,864,20.26,11.52,0,11.68,0,34.47,22.07,912,27,310,147,393,35,2.96,33.99,16.12,43.09,3.84,912,147,393,16.12,43.09,3914
"06037554204","Census Tract 5542.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554204","Census Tract 5542.04",,,,1767,130,40,75,99,222,43,354,282,226,166,130,7.36,2.26,4.24,5.6,12.56,2.43,20.03,15.96,12.79,9.39,7.36,4821,1598,541,78,194,0,1923,487,33.15,11.22,1.62,4.02,0,39.89,10.1,1521,33,582,331,514,61,2.17,38.26,21.76,33.79,4.01,1521,331,514,21.76,33.79,4821
"06037554301","Census Tract 5543.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554301","Census Tract 5543.01",,,,1041,66,5,55,4,25,0,105,223,147,237,174,6.34,0.48,5.28,0.38,2.4,0,10.09,21.42,14.12,22.77,16.71,3418,871,249,37,197,0,1631,433,25.48,7.28,1.08,5.76,0,47.72,12.67,595,0,193,264,107,31,0,32.44,44.37,17.98,5.21,595,264,107,44.37,17.98,3418
"06037554302","Census Tract 5543.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554302","Census Tract 5543.02",,,,1086,34,0,0,0,68,77,124,217,144,234,188,3.13,0,0,0,6.26,7.09,11.42,19.98,13.26,21.55,17.31,4268,340,546,214,648,0,1696,824,7.97,12.79,5.01,15.18,0,39.74,19.31,812,0,380,296,136,0,0,46.8,36.45,16.75,0,812,296,136,36.45,16.75,4268
"06037554403","Census Tract 5544.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554403","Census Tract 5544.03",,,,1782,70,44,77,39,44,97,166,299,385,345,216,3.93,2.47,4.32,2.19,2.47,5.44,9.32,16.78,21.6,19.36,12.12,5592,1467,899,0,900,50,1050,1226,26.23,16.08,0,16.09,0.89,18.78,21.92,1274,38,547,246,414,29,2.98,42.94,19.31,32.5,2.28,1274,246,414,19.31,32.5,5592
"06037554404","Census Tract 5544.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554404",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554404","Census Tract 5544.04",,,,1313,92,72,34,47,22,24,97,200,293,230,202,7.01,5.48,2.59,3.58,1.68,1.83,7.39,15.23,22.32,17.52,15.38,4423,694,633,39,626,90,1777,564,15.69,14.31,0.88,14.15,2.03,40.18,12.75,1007,0,416,304,287,0,0,41.31,30.19,28.5,0,1007,304,287,30.19,28.5,4423
"06037554405","Census Tract 5544.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554405",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554405","Census Tract 5544.05",,,,1426,102,0,65,67,186,142,191,220,160,185,108,7.15,0,4.56,4.7,13.04,9.96,13.39,15.43,11.22,12.97,7.57,3573,1121,470,14,603,0,964,401,31.37,13.15,0.39,16.88,0,26.98,11.22,1188,10,367,326,485,0,0.84,30.89,27.44,40.82,0,1188,326,485,27.44,40.82,3573
"06037554406","Census Tract 5544.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554406",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554406","Census Tract 5544.06",,,,1575,75,38,6,8,28,31,42,292,291,330,434,4.76,2.41,0.38,0.51,1.78,1.97,2.67,18.54,18.48,20.95,27.56,4771,1300,1105,8,769,0,778,811,27.25,23.16,0.17,16.12,0,16.31,17,784,0,325,288,132,39,0,41.45,36.73,16.84,4.97,784,288,132,36.73,16.84,4771
"06037554511","Census Tract 5545.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554511",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554511","Census Tract 5545.11",,,,1150,0,0,25,0,30,96,41,128,137,133,560,0,0,2.17,0,2.61,8.35,3.57,11.13,11.91,11.57,48.7,3746,306,470,0,2531,29,81,329,8.17,12.55,0,67.57,0.77,2.16,8.78,387,0,240,20,85,42,0,62.02,5.17,21.96,10.85,387,20,85,5.17,21.96,3746
"06037554512","Census Tract 5545.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554512",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554512","Census Tract 5545.12",,,,2280,0,15,40,75,0,61,91,176,156,423,1243,0,0.66,1.75,3.29,0,2.68,3.99,7.72,6.84,18.55,54.52,6428,1001,158,12,4059,0,251,947,15.57,2.46,0.19,63.15,0,3.9,14.73,674,82,403,113,65,11,12.17,59.79,16.77,9.64,1.63,674,113,65,16.77,9.64,6428
"06037554513","Census Tract 5545.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554513",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554513","Census Tract 5545.13",,,,812,22,0,7,24,4,22,18,95,137,143,340,2.71,0,0.86,2.96,0.49,2.71,2.22,11.7,16.87,17.61,41.87,2473,259,150,32,1657,125,64,186,10.47,6.07,1.29,67,5.05,2.59,7.52,193,5,79,67,37,5,2.59,40.93,34.72,19.17,2.59,193,67,37,34.72,19.17,2473
"06037554514","Census Tract 5545.14, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554514",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554514","Census Tract 5545.14",,,,1581,60,19,30,9,40,10,64,119,174,394,662,3.8,1.2,1.9,0.57,2.53,0.63,4.05,7.53,11.01,24.92,41.87,4564,855,518,21,2217,59,339,555,18.73,11.35,0.46,48.58,1.29,7.43,12.16,555,138,272,68,57,20,24.86,49.01,12.25,10.27,3.6,555,68,57,12.25,10.27,4564
"06037554515","Census Tract 5545.15, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554515",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554515","Census Tract 5545.15",,,,1151,47,0,39,16,14,90,94,131,142,203,375,4.08,0,3.39,1.39,1.22,7.82,8.17,11.38,12.34,17.64,32.58,3328,447,329,7,2082,0,263,200,13.43,9.89,0.21,62.56,0,7.9,6.01,156,0,64,36,23,33,0,41.03,23.08,14.74,21.15,156,36,23,23.08,14.74,3328
"06037554516","Census Tract 5545.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554516",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554516","Census Tract 5545.16",,,,1194,11,0,0,7,43,25,17,129,101,217,644,0.92,0,0,0.59,3.6,2.09,1.42,10.8,8.46,18.17,53.94,3632,684,34,0,2709,0,65,140,18.83,0.94,0,74.59,0,1.79,3.85,215,8,87,42,50,28,3.72,40.47,19.53,23.26,13.02,215,42,50,19.53,23.26,3632
"06037554517","Census Tract 5545.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554517",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554517","Census Tract 5545.17",,,,1396,22,0,37,22,0,100,121,97,71,289,637,1.58,0,2.65,1.58,0,7.16,8.67,6.95,5.09,20.7,45.63,4774,320,252,24,3391,0,221,566,6.7,5.28,0.5,71.03,0,4.63,11.86,533,0,249,89,187,8,0,46.72,16.7,35.08,1.5,533,89,187,16.7,35.08,4774
"06037554518","Census Tract 5545.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554518",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037554518","Census Tract 5545.18",,,,1556,7,56,9,14,27,34,69,77,282,387,594,0.45,3.6,0.58,0.9,1.74,2.19,4.43,4.95,18.12,24.87,38.17,5042,610,256,0,3587,0,254,335,12.1,5.08,0,71.14,0,5.04,6.64,300,24,89,48,107,32,8,29.67,16,35.67,10.67,300,48,107,16,35.67,5042
