Address,Zip Code,CD#,Year of Covenant,Affordable Units,Total Units,% of Affordable,Entitlements,Type2,AH Studio Unit #,AH 1BR Unit #,AH 2BR Unit #,AH 3BR Unit #,AH 4BR Unit #,AH 5BR Unit#,AH 6BR Unit#,LAT,LONG,Cleaned_Address
5715 W. Harold Way,90028.0,13,2017,3.0,40.0,7.50%,Density Bonus,Market Rate Developments,,,,,,,,34.0995333,-118.3142027,5715 W. Harold Way
6417 N. Figueroa St.,90042.0,14,2017,2.0,21.0,9.52%,Density Bonus,Market Rate Developments,,6,12,,,,,34.1184543,-118.1837739,6417 N. Figueroa St.
8555 W. Colgate Ave.,90048.0,5,2017,1.0,10.0,10.00%,Density Bonus,Market Rate Developments,,201,,,,,,34.0709958,-118.378169,8555 W. Colgate Ave.
11916 W. Pico Blvd.,90064.0,11,2017,9.0,100.0,9.00%,Density Bonus,Market Rate Developments,"128, 218, 308, 324, 410","201, 203, 405, 327",,,,,,34.0298043,-118.4486693,11916 W. Pico Blvd.
22121 W. Clarendon St.,91367.0,3,2017,26.0,335.0,7.76%,Density Bonus,Market Rate Developments,"305, 161, 221, 465","203, 120, 137, 267, 318, 353, 420, 438, 553, 567","156, 226, 236, 252, 309, 341, 452, 525, 358, 456, 508, 131",,,,,34.17002250000001,-118.6085502,22121 W. Clarendon St.
11925 W. Louise Ave.,90066.0,11,2017,4.0,49.0,8.16%,Density Bonus,Market Rate Developments,314,"322, 419, 516",,,,,,34.2875161,-118.5110693,11925 W. Louise Ave.
12431 W. Rochester Ave.,90025.0,11,2017,5.0,50.0,10.00%,Density Bonus,Market Rate Developments,,"108, 304, 405, 509",211,,,,,34.038846,-118.467856,12431 W. Rochester Ave.
11671 W. Erwin St.,91606.0,2,2017,1.0,10.0,10.00%,Density Bonus,Market Rate Developments,,,202,,,,,34.1829925,-118.3935511,11671 W. Erwin St.
10757 W. Palms Blvd.,90034.0,5,2017,1.0,14.0,7.14%,Density Bonus,Market Rate Developments,,8,,,,,,34.0063716,-118.4458212,10757 W. Palms Blvd.
4864 W. Melrose Ave.,90004.0,13,2017,6.0,51.0,11.76%,Density Bonus,Market Rate Developments,,"204, 303, 310, 402, 508",201,,,,,34.08334,-118.30645,4864 W. Melrose Ave.
3671 S. Western Ave.,90018.0,8,2017,32.0,33.0,96.97%,Density Bonus,Market Rate Developments,,,,,,,,34.02138,-118.30918,3671 S. Western Ave.
1832 S. Barrington Ave.,90025.0,11,2017,1.0,11.0,9.09%,Density Bonus,Market Rate Developments,,,,204,,,,34.0392973,-118.4519044,1832 S. Barrington Ave.
750 S. Kingsley Dr.,90005.0,10,2017,6.0,68.0,8.82%,Density Bonus,Market Rate Developments,"512, PH5","201, 403","210, 313",,,,,34.0583163,-118.3027881,750 S. Kingsley Dr.
610 S. Van Ness Ave.,90005.0,13,2017,1.0,12.0,8.33%,Density Bonus,Market Rate Developments,,,,12,,,,34.0628121,-118.3149325,610 S. Van Ness Ave.
519 N. Normandie Ave.,90004.0,13,2017,1.0,14.0,7.14%,Density Bonus,Market Rate Developments,,12,,,,,,34.0805758,-118.3007728,519 N. Normandie Ave.
12444 W. Chandler Blvd.,91607.0,2,2017,9.0,69.0,13.04%,Density Bonus,Market Rate Developments,,,,,,,,34.1682011,-118.4269129,12444 W. Chandler Blvd.
6109 S. Crenshaw Blvd.,90043.0,8,2017,9.0,75.0,12.00%,Density Bonus,Market Rate Developments,,"205, 209, 308, 318, 414, 416, 501","101, 217",,,,,33.9841781,-118.3311915,6109 S. Crenshaw Blvd.
11445 W. Riverside Dr.,91602.0,2,2017,2.0,29.0,6.90%,Density Bonus,Market Rate Developments,,,"109, 205",,,,,34.154216,-118.326101,11445 W. Riverside Dr.
161 S. Normandie Ave.,90004.0,10,2017,1.0,13.0,7.69%,Density Bonus,Market Rate Developments,,4,,,,,,34.0719441,-118.3007585,161 S. Normandie Ave.
11616 W. Burbank Blvd.,91601.0,2,2017,2.0,21.0,9.52%,Density Bonus,Market Rate Developments,,,"102, 206",,,,,34.1723993,-118.6449145,11616 W. Burbank Blvd.
11837 W. Mayfield Ave.,90049.0,11,2017,2.0,26.0,7.69%,Density Bonus,Market Rate Developments,,,,,,,,34.0499413,-118.4662052,11837 W. Mayfield Ave.
4170 W. 5th St.,90020.0,13,2017,4.0,32.0,12.50%,Density Bonus,Market Rate Developments,,,,,,,,34.0651232,-118.3098147,4170 W. 5th St.
6740 S. Brynhurst Ave.,90043.0,8,2017,2.0,12.0,16.67%,Parking Reduction Only (Density Bonus Ordinance),Market Rate Developments,,,,,,,,33.9769905,-118.3333788,6740 S. Brynhurst Ave.
1314 1/2 Westerly Ter.,90026.0,13,2017,1.0,4.0,25.00%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,34.0837262,-118.2728945,1314/2 Westerly Ter.
4415 S. San Pedro St.,90011.0,9,2017,1.0,3.0,33.33%,Other Ordinances Or Discretionary,Market Rate Developments,3,,,,,,,34.0034215,-118.2698529,4415 S. San Pedro St.
1331 N. Cahuenga Blvd.,90028.0,13,2017,20.0,369.0,5.42%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,34.0955406,-118.3294343,1331 N. Cahuenga Blvd.
4451 N. Vista Del Monte Ave.,91403.0,4,2017,1.0,16.0,6.25%,Other Ordinances Or Discretionary,Market Rate Developments,,110,,,,,,34.1526035,-118.4501452,4451 N. Vista Del Monte Ave.
3837 W. 28th St.,90018.0,10,2017,1.0,3.0,33.33%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,34.0305542,-118.3274722,3837 W. 28th St.
2815 S. Ocean Front Walk,90291.0,11,2017,1.0,3.0,33.33%,Other Ordinances Or Discretionary,Market Rate Developments,,3,,,,,,33.9803392,-118.4677653,2815 S. Ocean Front Walk
1405 N. Talmadge St.,90027.0,4,2017,1.0,3.0,33.33%,Other Ordinances Or Discretionary,Market Rate Developments,,1407,,,,,,34.0971712,-118.2834971,1405 N. Talmadge St.
7070 S. Flight Ave.,90045.0,11,2017,1.0,20.0,5.00%,Other Ordinances Or Discretionary,Market Rate Developments,,105,,,,,,33.9746376,-118.3761012,7070 S. Flight Ave.
12626 W. Burbank Blvd.,91607.0,2,2017,1.0,25.0,4.00%,Other Ordinances Or Discretionary,Market Rate Developments,,104A,,,,,,34.1722422,-118.6443478,12626 W. Burbank Blvd.
1210 S. Sherbourne Dr.,90035.0,5,2017,1.0,9.0,11.11%,Other Ordinances Or Discretionary,Market Rate Developments,,,,,,,,34.0553057,-118.3791438,1210 S. Sherbourne Dr.
15705 W. Vose St.,91406.0,6,2017,1.0,14.0,7.14%,Other Ordinances Or Discretionary,Market Rate Developments,,200,,,,,,34.1987157,-118.4753147,15705 W. Vose St.
1010 E. Jefferson Blvd.,90011.0,9,2017,40.0,41.0,97.56%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0119979,-118.2578329,1010 E. Jefferson Blvd.
1601 N. Hobart Blvd.,90027.0,13,2017,53.0,54.0,98.15%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.100016,-118.306066,1601 N. Hobart Blvd.
320 N. Madison Ave.,90004.0,13,2017,120.0,122.0,98.36%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.07701309999999,-118.288958,320 N. Madison Ave.
8862 W. Pico Blvd.,90035.0,5,2017,47.0,48.0,97.92%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.05475,-118.38522,8862 W. Pico Blvd.
1301 W. 7th St.,90017.0,1,2017,75.0,76.0,98.68%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0526363,-118.2676913,1301 W. 7th St.
252 S. Rampart Blvd.,90057.0,13,2017,23.0,23.0,100.00%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.06697279999999,-118.2779718,252 S. Rampart Blvd.
649 S. Wall St.,90014.0,14,2017,54.0,55.0,98.18%,Density Bonus,Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0723647,-118.3858164,649 S. Wall St.
3015 S. West View St.,90016.0,10,2017,63.0,64.0,98.44%,Parking Reduction Only (Density Bonus Ordinance),Affordable Housing Trust Fund Projects (Mp),,,,,,,,34.0263842,-118.3535463,3015 S. West View St.
1500 S. Granville Ave.,90025.0,5,2018,16.0,154.0,10.39%,Density Bonus,Market Rate Developments,"234, 236, 320, 519","225, 310, 323, 406, 433, 436","220, 227, 325, 339, 424, 511",,,,,34.0425746,-118.4576931,1500 S. Granville Ave.
1556 S. Hi Point St.,90035.0,10,2018,4.0,45.0,8.89%,Density Bonus,Market Rate Developments,,,"203, 305, 410",108,,,,34.0483768,-118.3693225,1556 S. Hi Point St.
3568 S. Motor Ave.,90034.0,5,2018,4.0,42.0,9.52%,Density Bonus,Market Rate Developments,,"201, 304, 405, 509",,,,,,34.0252073,-118.4074095,3568 S. Motor Ave.
14540 W. Erwin St.,91411.0,6,2018,6.0,48.0,12.50%,Density Bonus,Market Rate Developments,,"210, 304","205, 307, 412, 505",,,,,34.1829925,-118.3935511,14540 W. Erwin St.
14419 W. Riverside Dr.,91423.0,4,2018,2.0,12.0,16.67%,Density Bonus,Market Rate Developments,,,,,,,,34.154216,-118.326101,14419 W. Riverside Dr.
3324 N. Chapman St.,90065.0,13,2018,1.0,7.0,14.29%,Density Bonus,Market Rate Developments,,,,2,,,,34.1213153,-118.24316,3324 N. Chapman St.
1053 S. Fedora St.,90006.0,10,2018,5.0,40.0,12.50%,Density Bonus,Market Rate Developments,,"504, 706","401, 605, 306",,,,,34.0546991,-118.2979644,1053 S. Fedora St.
599 W. Avenue 28,90005.0,1,2018,1.0,10.0,10.00%,Density Bonus,Market Rate Developments,,,,5,,,,34.3123172,-118.4816555,599 W. Avenue
901 N. Vine St.,90038.0,13,2018,7.0,70.0,10.00%,Density Bonus,Market Rate Developments,"211, 303, 308, 412","204, 216, 306",,,,,,34.087294,-118.3272911,901 N. Vine St.
1223 N. Edgemont St.,90029.0,13,2018,1.0,13.0,7.69%,Density Bonus,Market Rate Developments,,4,,,,,,34.0941248,-118.2964961,1223 N. Edgemont St.
1644 S. Malcolm Ave.,90024.0,5,2018,1.0,14.0,7.14%,Density Bonus,Market Rate Developments,,,,,101,,,34.0529673,-118.4368061,1644 S. Malcolm Ave.
14912 W. Wyandotte Ave.,91405.0,6,2018,1.0,10.0,10.00%,Density Bonus,Market Rate Developments,,,,110,,,,34.2030335,-118.4393107,14912 W. Wyandotte Ave.
1775 N. Sycamore Ave.,90028.0,13,2018,10.0,65.0,15.38%,Density Bonus,Market Rate Developments,,,,,101,,,34.1033652,-118.3436266,1775 N. Sycamore Ave.
1750 N. Glendale Blvd.,90026.0,13,2018,8.0,70.0,11.43%,Density Bonus,Market Rate Developments,"201, 319, 407","102, 214, 412","208, 317",,,,,34.0868565,-118.2597539,1750 N. Glendale Blvd.
1323 S. Orange Grove Ave.,90017.0,10,2018,5.0,61.0,8.20%,Density Bonus,Market Rate Developments,,,"106, 212, 307, 412",110,,,,34.0525471,-118.3654384,1323 S. Orange Grove Ave.
647 N. Beachwood Dr.,90038.0,13,2018,5.0,52.0,9.62%,Density Bonus,Market Rate Developments,201,"215, 306, 314, 413",,,,,,34.08303,-118.32194,647 N. Beachwood Dr.
3618 S. Dunn Drive,90004.0,5,2018,3.0,29.0,10.34%,Density Bonus,Market Rate Developments,,,,,,,,34.0269505,-118.4023618,3618 S. Dunn Drive
1301 W. Sunset Blvd.,90026.0,1,2018,4.0,45.0,8.89%,Density Bonus,Market Rate Developments,,"109, 311, 409",205,,,,,34.0715791,-118.250154,1301 W. Sunset Blvd.
667 N. Wilton Pl.,90004.0,13,2018,3.0,34.0,8.82%,Density Bonus,Market Rate Developments,402,"206, 310",,,,,,34.0831491,-118.3138346,667 N. Wilton Pl.
6240 W. Sunset Blvd.,90028.0,13,2018,12.0,200.0,6.00%,Density Bonus,Market Rate Developments,"122, 303, 310, 547","330, 407, 436, 526, 627, 716, 626",218,,,,,34.0978678,-118.3251254,6240 W. Sunset Blvd.
800 S. Harvard Blvd.,90005.0,10,2018,11.0,131.0,8.40%,Density Bonus,Market Rate Developments,,,,,,,,34.05747,-118.30403,800 S. Harvard Blvd.
1827 S. Midvale Ave.,90025.0,5,2018,2.0,17.0,11.76%,Density Bonus,Market Rate Developments,,,,"204, 302",,,,34.0485392,-118.4375301,1827 S. Midvale Ave.
11311  W. Camarillo St.,91602.0,2,2018,6.0,60.0,10.00%,Density Bonus,Market Rate Developments,306,"210, 302, 403, 411, 507",,,,,,34.157851,-118.3776005,11311  W. Camarillo St.
1801 S. Mesa St.,90015.0,15,2018,2.0,22.0,9.09%,Density Bonus,Market Rate Developments,,,,,,,,33.72772,-118.28594,1801 S. Mesa St.
7823 S. Main St.,90003.0,9,2018,4.0,47.0,8.51%,Density Bonus,Market Rate Developments,,,,,,,,33.9681191,-118.2742732,7823 S. Main St.
330 N. Patton St.,90026.0,1,2018,3.0,32.0,9.38%,Density Bonus,Market Rate Developments,,,,,,,,33.7453981,-118.3062626,330 N. Patton St.
1008 N. Myra Ave.,90029.0,13,2018,3.0,27.0,11.11%,Density Bonus,Market Rate Developments,,213,"111, 217",,,,,34.0898846,-118.2838626,1008 N. Myra Ave.
954 S. Catalina St.,90006.0,10,2018,3.0,19.0,15.79%,Density Bonus,Market Rate Developments,"303, 402",,205,,,,,34.0539754,-118.2942886,954 S. Catalina St.
5125 S. Avalon Blvd.,90011.0,9,2018,3.0,28.0,10.71%,Density Bonus,Market Rate Developments,,206,"303, 407",,,,,33.9958287,-118.2654487,5125 S. Avalon Blvd.
767 N. Avenue 50,90042.0,1,2018,2.0,17.0,11.76%,Density Bonus,Market Rate Developments,,,"101, 205",,,,,33.782879,-118.266516,767 N. Avenue
1101 S. Bedford St.,90035.0,5,2018,1.0,10.0,10.00%,Density Bonus,Market Rate Developments,,,,,,,,34.0571345,-118.3804228,1101 S. Bedford St.
5750 W. Hollywood Blvd.,90028.0,13,2018,14.0,161.0,8.70%,Density Bonus,Market Rate Developments,,,,,,,,34.1013471,-118.3146819,5750 W. Hollywood Blvd.
5122 W. Maplewood Ave.,90004.0,13,2018,2.0,24.0,8.33%,Density Bonus,Market Rate Developments,,"208, 403",302,,,,,34.0799817,-118.3144369,5122 W. Maplewood Ave.
9543 S. Compton Ave.,90003.0,15,2018,2.0,17.0,11.76%,Density Bonus,Market Rate Developments,,,,,,,,33.9198476,-118.2462306,9543 S. Compton Ave.
7025 S. Main St.,90003.0,9,2018,1.0,11.0,9.09%,Density Bonus,Market Rate Developments,,,,,,,,33.9757978,-118.2742398,7025 S. Main St.
10240 N. Commerce Ave.,91042.0,7,2018,3.0,36.0,8.33%,Density Bonus,Market Rate Developments,,"303, 405",210,,,,,34.2553547,-118.2882876,10240 N. Commerce Ave.
5608 W. La Mirada Ave.,90038.0,13,2018,1.0,13.0,7.69%,Density Bonus,Market Rate Developments,,,,,,,,34.0935223,-118.3112632,5608 W. La Mirada Ave.
8719 N. Variel Ave.,91304.0,3,2018,2.0,19.0,10.53%,Density Bonus,Market Rate Developments,,,107,204,,,,34.2284507,-118.5930794,8719 N. Variel Ave.
329 S. Rampart Blvd.,90057.0,1,2018,8.0,53.0,15.09%,Density Bonus,Market Rate Developments,,411,"402, 203","206, 301, 306, 505, 605",,,,34.0656942,-118.2795543,329 S. Rampart Blvd.
428 S. Robertson Blvd.,90048.0,5,2018,3.0,37.0,8.11%,Density Bonus,Market Rate Developments,,,"205, 307, 403",,,,,34.071317,-118.383461,428 S. Robertson Blvd.
428 S. Robertson Blvd.,90026.0,5,2018,4.0,34.0,11.76%,Density Bonus,Market Rate Developments,,,"205, 307, 403",,,,,34.071317,-118.383461,428 S. Robertson Blvd.
10608 W. Santa Monica Blvd.,90025.0,5,2018,3.0,28.0,10.71%,Density Bonus,Market Rate Developments,,,,,,,,34.0532899,-118.42955,10608 W. Santa Monica Blvd.
5022 N. Whitsett Ave.,91607.0,2,2018,1.0,9.0,11.11%,Density Bonus,Market Rate Developments,,,103,,,,,34.1618431,-118.404885,5022 N. Whitsett Ave.
5637 W. Lexington Ave.,90038.0,13,2018,3.0,37.0,8.11%,Density Bonus,Market Rate Developments,,,,,,,,34.0929482,-118.3123001,5637 W. Lexington Ave.
16101 S. Figueroa St.,90248.0,15,2018,3.0,36.0,8.33%,Density Bonus,Market Rate Developments,,,,,,,,33.8848919,-118.282909,16101 S. Figueroa St.
5050 W. Pico Blvd.,90019.0,10,2018,8.0,79.0,10.13%,Density Bonus,Market Rate Developments,,,,,,,,34.0476676,-118.3479186,5050 W. Pico Blvd.
862 N. Moraga Dr.,90049.0,5,2018,1.0,13.0,7.69%,Density Bonus,Market Rate Developments,202,,,,,,,34.0792121,-118.4680048,862 N. Moraga Dr.
11620 W. Chenault St.,90049.0,11,2018,3.0,22.0,13.64%,Density Bonus,Market Rate Developments,,"202, 303",101,,,,,34.0574742,-118.465621,11620 W. Chenault St.
505 N. Marine Ave.,90744.0,15,2018,17.0,17.0,100.00%,Density Bonus,Market Rate Developments,,,,,,,,33.7757265,-118.2637895,505 N. Marine Ave.
1525 N. Hobart Blvd.,90027.0,13,2018,2.0,21.0,9.52%,Density Bonus,Market Rate Developments,,,"6, 11",,,,,34.0988804,-118.3061484,1525 N. Hobart Blvd.
410 E. Florence Ave.,90003.0,9,2018,50.0,51.0,98.04%,Density Bonus,Market Rate Developments,,,,,,,,33.9743272,-118.2670459,410 E. Florence Ave.
4121 W. Santa Monica Blvd.,90029.0,13,2018,5.0,41.0,12.20%,Density Bonus,Market Rate Developments,"201, 218, 312",210,320,,,,,34.0920978,-118.2824281,4121 W. Santa Monica Blvd.
4749 W. Elmwood Ave.,90004.0,13,2018,1.0,14.0,7.14%,Density Bonus,Market Rate Developments,,103,,,,,,34.168808,-118.3098034,4749 W. Elmwood Ave.
221 W. E St.,90744.0,15,2018,10.0,10.0,100.00%,Density Bonus,Market Rate Developments,,,,,,,,33.7704876,-118.2870807,221 W. E St.
3737 S. Motor Ave.,90034.0,5,2018,3.0,30.0,10.00%,Density Bonus,Market Rate Developments,,"206, 302, 404",,,,,,34.0214734,-118.4053771,3737 S. Motor Ave.
5300 W. Adams Blvd.,90016.0,10,2018,1.0,8.0,12.50%,Density Bonus,Market Rate Developments,,201,,,,,,34.0321413,-118.3588801,5300 W. Adams Blvd.
264 S. Union Ave.,90026.0,1,2018,1.0,12.0,8.33%,Density Bonus,Market Rate Developments,,,,,,,,34.0617983,-118.2671777,264 S. Union Ave.
4806 Sylmar Avenue,91423.0,4,2018,1.0,11.0,9.09%,Density Bonus,Market Rate Developments,,,,101,,,,34.1578442,-118.4463521,4806 Sylmar Avenue
1021 S. Shenandoah St.,90035.0,5,2018,2.0,21.0,9.52%,Density Bonus,Market Rate Developments,,,,"102, 204",,,,34.0586639,-118.3816714,1021 S. Shenandoah St.
825 S. Kingsley Dr.,90005.0,10,2018,8.0,90.0,8.89%,Density Bonus,Market Rate Developments,,,,,,,,34.0570018,-118.30334,825 S. Kingsley Dr.
1056 S. La Cienega Blvd.,90035.0,5,2018,8.0,90.0,8.89%,Density Bonus,Market Rate Developments,"505, 517","207, 321, 411","213, 309, 420",,,,,34.0578603,-118.3759788,1056 S. La Cienega Blvd.
926 S. Kingsley Dr.,90006.0,10,2018,6.0,69.0,8.70%,Density Bonus,Market Rate Developments,407,"308, 603","101, 205, 504",,,,,34.0549117,-118.3028431,926 S. Kingsley Dr.
4800 S. Avalon Blvd.,90011.0,9,2018,3.0,33.0,9.09%,Density Bonus,Market Rate Developments,,,,,,,,33.9995967,-118.2648518,4800 S. Avalon Blvd.
8521 S. Sepulveda Blvd.,90045.0,11,2018,8.0,87.0,9.20%,Density Bonus,Market Rate Developments,,,,,,,,33.9605033,-118.3967302,8521 S. Sepulveda Blvd.
552 N. Hobart Blvd.,90004.0,13,2018,2.0,26.0,7.69%,Density Bonus,Market Rate Developments,,"205, 302",,,,,,34.0813939,-118.3054692,552 N. Hobart Blvd.
14307 W. Friar St.,91401.0,6,2018,6.0,30.0,20.00%,Density Bonus,Market Rate Developments,,"101, 203, 303, 403","102, 201",,,,,34.1859052,-118.4447108,14307 W. Friar St.
5910 W. Saturn St.,90035.0,10,2018,4.0,45.0,8.89%,Density Bonus,Market Rate Developments,,,"108, 201, 305, 402",,,,,34.0497324,-118.3684771,5910 W. Saturn St.
955 S. Fedora St.,90006.0,10,2018,6.0,60.0,10.00%,Density Bonus,Market Rate Developments,,,,,,,,34.0546991,-118.2979644,955 S. Fedora St.
505 W. 31st St.,90007.0,9,2018,8.0,73.0,10.96%,Density Bonus,Market Rate Developments,,,,,,,,34.0239409,-118.277356,505 W. 31st St.
11272 W. Nebraska Ave.,90025.0,11,2018,3.0,24.0,12.50%,Density Bonus,Market Rate Developments,,"101, 203, 304",,,,,,34.0456186,-118.4433624,11272 W. Nebraska Ave.
2602 S. Orange Dr.,90016.0,10,2018,3.0,25.0,12.00%,Density Bonus,Market Rate Developments,,,,,,,,34.03224,-118.3533,2602 S. Orange Dr.
5610 N. Camellia Ave.,91601.0,2,2018,6.0,62.0,9.68%,Density Bonus,Market Rate Developments,,"105, 115, 211, 218, 316, 405",,,,,,34.1724413,-118.3818699,5610 N. Camellia Ave.
609 N. Dillon St.,90026.0,13,2018,5.0,52.0,9.62%,Density Bonus,Market Rate Developments,,,,,,,,34.0787096,-118.2792293,609 N. Dillon St.
5335 W. Adams Blvd.,90016.0,10,2018,7.0,60.0,11.67%,Density Bonus,Market Rate Developments,"205, 222, 307","213, 229, 312, 327",,,,,,34.03268,-118.3593,5335 W. Adams Blvd.
230 N. Lake St.,90026.0,13,2018,5.0,36.0,13.89%,Density Bonus,Market Rate Developments,,"204, 401, 505","209, 309",,,,,34.068896,-118.2700086,230 N. Lake St.
166 S. Alvarado St.,90057.0,1,2018,83.0,84.0,98.81%,Density Bonus,Market Rate Developments,,,,,,,,34.0648209,-118.2711835,166 S. Alvarado St.
13724 W. Victory Blvd.,91401.0,2,2018,4.0,67.0,5.97%,Density Bonus,Market Rate Developments,,,,,,,,34.1864751,-118.4676387,13724 W. Victory Blvd.
1901 W. Blake Ave.,90039.0,13,2018,5.0,52.0,9.62%,Density Bonus,Market Rate Developments,"304, 330","127, 320",104,,,,,34.0985561,-118.2435697,1901 W. Blake Ave.
708 S. New Depot St.,90012.0,1,2018,3.0,33.0,9.09%,Density Bonus,Market Rate Developments,,,,,,,,34.0650122,-118.2422531,708 S. New Depot St.
3415 W. Bellevue Ave.,90026.0,13,2018,3.0,14.0,21.43%,Density Bonus,Market Rate Developments,,,"104, 201, 302",,,,,34.0676347,-118.2518376,3415 W. Bellevue Ave.
11588 W. Pico Blvd.,90064.0,11,2018,2.0,21.0,9.52%,Density Bonus,Market Rate Developments,,,,,,,,34.0324497,-118.4436118,11588 W. Pico Blvd.
924 S. Catalina St.,90006.0,10,2018,3.0,30.0,10.00%,Density Bonus,Market Rate Developments,,"201, 304, 405",,,,,,34.0549444,-118.2951021,924 S. Catalina St.
916 N. Alvarado St.,90026.0,13,2018,3.0,27.0,11.11%,Density Bonus,Market Rate Developments,,"203, 406, 301",,,,,,34.0757944,-118.2642882,916 N. Alvarado St.
1255 S. Elden Ave.,90006.0,1,2018,92.0,93.0,98.92%,Density Bonus,Market Rate Developments,,,,,,,,34.0474467,-118.2878866,1255 S. Elden Ave.
846 S. Mariposa Ave.,90005.0,10,2018,6.0,38.0,15.79%,Density Bonus,Market Rate Developments,,,,,,,,34.0563423,-118.2985822,846 S. Mariposa Ave.
6600 N. Van Nuys Blvd.,90029.0,6,2018,6.0,54.0,11.11%,Density Bonus,Market Rate Developments,"303, 502","204, 308, 405, 207",,,,,,34.2120075,-118.4491617,6600 N. Van Nuys Blvd.
7401 N. Lankershim Blvd.,91605.0,2,2018,9.0,108.0,8.33%,Density Bonus,Market Rate Developments,,"224, 307, 405, 517","203, 301, 315, 409,513",,,,,34.2049402,-118.3883429,7401 N. Lankershim Blvd.
11280 W. Peach Grove St.,91601.0,2,2018,2.0,21.0,9.52%,Density Bonus,Market Rate Developments,,,,,,,,34.1590015,-118.3771499,11280 W. Peach Grove St.
13654 W. Bassett St.,91405.0,2,2018,2.0,19.0,10.53%,Density Bonus,Market Rate Developments,,,,,,,,34.1955909,-118.4309596,13654 W. Bassett St.
1901 N. Echo Park Ave.,90026.0,13,2018,1.0,13.0,7.69%,Parking Reduction Only (Density Bonus Ordinance),Market Rate Developments,,5,,,,,,34.0865077,-118.2521527,1901 N. Echo Park Ave.
5360 W. San Vicente Blvd.,90019.0,10,2018,1.0,8.0,12.50%,Parking Reduction Only (Density Bonus Ordinance),Market Rate Developments,,,1,,,,,34.0553087,-118.357837,5360 W. San Vicente Blvd.
6211 S. Vermont Ave.,90044.0,8,2018,15.0,15.0,100.00%,Parking Reduction Only (Density Bonus Ordinance),Market Rate Developments,,,,,,,,33.9828178,-118.2917461,6211 S. Vermont Ave.
12071 W. Wilshire Blvd.,90025.0,11,2018,2.0,12.0,16.67%,Parking Reduction Only (Density Bonus Ordinance),Market Rate Developments,,402,301,,,,,34.044622,-118.4671995,12071 W. Wilshire Blvd.
2108 E. 1st St.,90033.0,14,2018,1.0,4.0,25.00%,Other Ordinances Or Discretionary,Market Rate Developments,,3,,,,,,34.044564,-118.2135026,2108 E. 1st St.
16515 W. Victory Blvd.,91406.0,6,2018,1.0,8.0,12.50%,Other Ordinances Or Discretionary,Market Rate Developments,8,,,,,,,34.1864904,-118.4720437,16515 W. Victory Blvd.
